x,y
3,0.03607896528250511
3,0.03641933287950987
3,0.03675970047651463
3,0.0371000680735194
3,0.037440435670524165
3,0.03778080326752893
3,0.0381211708645337
3,0.038461538461538464
3,0.03880190605854323
3,0.03914227365554799
3,0.039482641252552755
3,0.03982300884955752
3,0.04016337644656229
3,0.040503744043567054
3,0.04084411164057182
3,0.04118447923757658
3,0.041524846834581346
3,0.04186521443158611
3,0.04220558202859088
3,0.042545949625595644
3,0.04288631722260041
3,0.04322668481960518
3,0.043567052416609936
3,0.0439074200136147
3,0.04424778761061947
3,0.044588155207624235
3,0.044928522804629
3,0.04526889040163377
3,0.045609257998638526
3,0.04594962559564329
3,0.04628999319264806
3,0.046630360789652825
3,0.04697072838665759
3,0.04731109598366236
3,0.047651463580667124
3,0.04799183117767188
3,0.04833219877467665
3,0.048672566371681415
3,0.04901293396868618
3,0.04935330156569095
3,0.049693669162695714
3,0.05003403675970047
3,0.05037440435670524
3,0.050714771953710006
3,0.05105513955071477
3,0.05139550714771954
3,0.051735874744724304
3,0.05207624234172907
3,0.05241660993873383
3,0.052756977535738596
3,0.05309734513274336
3,0.05343771272974813
3,0.053778080326752895
3,0.05411844792375766
3,0.05445881552076242
3,0.054799183117767186
3,0.05513955071477195
3,0.05547991831177672
3,0.055820285908781485
3,0.05616065350578625
3,0.05650102110279102
3,0.056841388699795777
3,0.05718175629680054
3,0.05752212389380531
3,0.057862491490810075
3,0.05820285908781484
3,0.05854322668481961
3,0.058883594281824374
3,0.05922396187882913
3,0.0595643294758339
3,0.059904697072838665
3,0.06024506466984343
3,0.0605854322668482
3,0.060925799863852964
3,0.06126616746085772
3,0.06160653505786249
3,0.061946902654867256
3,0.06228727025187202
3,0.06262763784887679
3,0.06296800544588155
3,0.06330837304288632
3,0.06364874063989108
3,0.06398910823689585
3,0.06432947583390061
3,0.06466984343090537
3,0.06501021102791014
3,0.0653505786249149
3,0.06569094622191968
3,0.06603131381892444
3,0.06637168141592921
3,0.06671204901293397
3,0.06705241660993873
3,0.0673927842069435
3,0.06773315180394826
3,0.06807351940095303
3,0.06841388699795779
3,0.06875425459496257
3,0.06909462219196733
3,0.06943498978897208
3,0.06977535738597686
3,0.07011572498298162
3,0.07045609257998639
3,0.07079646017699115
3,0.07113682777399591
3,0.07147719537100068
3,0.07181756296800544
3,0.07215793056501021
3,0.07249829816201497
3,0.07283866575901975
3,0.0731790333560245
3,0.07351940095302927
3,0.07385976855003404
3,0.0742001361470388
3,0.07454050374404357
3,0.07488087134104833
3,0.0752212389380531
3,0.07556160653505786
3,0.07590197413206262
3,0.0762423417290674
3,0.07658270932607215
3,0.07692307692307693
3,0.07726344452008169
3,0.07760381211708646
3,0.07794417971409122
3,0.07828454731109598
3,0.07862491490810075
3,0.07896528250510551
3,0.07930565010211028
3,0.07964601769911504
3,0.07998638529611982
3,0.08032675289312458
3,0.08066712049012933
3,0.08100748808713411
3,0.08134785568413887
3,0.08168822328114364
3,0.0820285908781484
3,0.08236895847515316
3,0.08270932607215793
3,0.08304969366916269
3,0.08339006126616746
3,0.08373042886317222
3,0.084070796460177
3,0.08441116405718176
3,0.08475153165418652
3,0.08509189925119129
3,0.08543226684819605
3,0.08577263444520082
3,0.08611300204220558
3,0.08645336963921035
3,0.08679373723621511
3,0.08713410483321987
3,0.08747447243022465
3,0.0878148400272294
3,0.08815520762423418
3,0.08849557522123894
3,0.08883594281824371
3,0.08917631041524847
3,0.08951667801225323
3,0.089857045609258
3,0.09019741320626276
3,0.09053778080326753
3,0.0908781484002723
3,0.09121851599727705
3,0.09155888359428183
3,0.09189925119128659
3,0.09223961878829136
3,0.09257998638529612
3,0.09292035398230089
3,0.09326072157930565
3,0.09360108917631041
3,0.09394145677331518
3,0.09428182437031994
3,0.09462219196732471
3,0.09496255956432947
3,0.09530292716133425
3,0.095643294758339
3,0.09598366235534377
3,0.09632402995234854
3,0.0966643975493533
3,0.09700476514635807
3,0.09734513274336283
3,0.0976855003403676
3,0.09802586793737236
3,0.09836623553437712
3,0.0987066031313819
3,0.09904697072838665
3,0.09938733832539143
3,0.09972770592239619
3,0.10006807351940095
3,0.10040844111640572
3,0.10074880871341048
3,0.10108917631041525
3,0.10142954390742001
3,0.10176991150442478
3,0.10211027910142954
3,0.1024506466984343
3,0.10279101429543908
3,0.10313138189244384
3,0.10347174948944861
3,0.10381211708645337
3,0.10415248468345814
3,0.1044928522804629
3,0.10483321987746766
3,0.10517358747447243
3,0.10551395507147719
3,0.10585432266848196
3,0.10619469026548672
3,0.1065350578624915
3,0.10687542545949626
3,0.10721579305650102
3,0.10755616065350579
3,0.10789652825051055
3,0.10823689584751532
3,0.10857726344452008
3,0.10891763104152484
3,0.10925799863852961
3,0.10959836623553437
3,0.10993873383253915
3,0.1102791014295439
3,0.11061946902654868
3,0.11095983662355344
3,0.1113002042205582
3,0.11164057181756297
3,0.11198093941456773
3,0.1123213070115725
3,0.11266167460857726
3,0.11300204220558203
3,0.1133424098025868
3,0.11368277739959155
3,0.11402314499659633
3,0.11436351259360109
3,0.11470388019060586
3,0.11504424778761062
4,0.11538461538461539
4,0.11572498298162015
4,0.11606535057862491
4,0.11640571817562968
4,0.11674608577263444
4,0.11708645336963922
4,0.11742682096664397
4,0.11776718856364875
4,0.1181075561606535
4,0.11844792375765827
4,0.11878829135466304
4,0.1191286589516678
4,0.11946902654867257
4,0.11980939414567733
4,0.12014976174268209
4,0.12049012933968686
4,0.12083049693669162
4,0.1211708645336964
4,0.12151123213070116
4,0.12185159972770593
4,0.12219196732471069
4,0.12253233492171545
4,0.12287270251872022
4,0.12321307011572498
4,0.12355343771272975
4,0.12389380530973451
4,0.12423417290673928
4,0.12457454050374404
4,0.1249149081007488
4,0.12525527569775358
4,0.12559564329475834
4,0.1259360108917631
4,0.12627637848876788
4,0.12661674608577264
4,0.1269571136827774
4,0.12729748127978216
4,0.12763784887678692
4,0.1279782164737917
4,0.12831858407079647
4,0.12865895166780122
4,0.12899931926480598
4,0.12933968686181074
4,0.12968005445881553
4,0.1300204220558203
4,0.13036078965282505
4,0.1307011572498298
4,0.1310415248468346
4,0.13138189244383935
4,0.1317222600408441
4,0.13206262763784887
4,0.13240299523485363
4,0.13274336283185842
4,0.13308373042886318
4,0.13342409802586794
4,0.1337644656228727
4,0.13410483321987746
4,0.13444520081688224
4,0.134785568413887
4,0.13512593601089176
4,0.13546630360789652
4,0.13580667120490128
4,0.13614703880190607
4,0.13648740639891083
4,0.13682777399591559
4,0.13716814159292035
4,0.13750850918992513
4,0.1378488767869299
4,0.13818924438393465
4,0.1385296119809394
4,0.13886997957794417
4,0.13921034717494896
4,0.13955071477195372
4,0.13989108236895847
4,0.14023144996596323
4,0.140571817562968
4,0.14091218515997278
4,0.14125255275697754
4,0.1415929203539823
4,0.14193328795098706
4,0.14227365554799182
4,0.1426140231449966
4,0.14295439074200136
4,0.14329475833900612
4,0.14363512593601088
4,0.14397549353301567
4,0.14431586113002043
4,0.1446562287270252
4,0.14499659632402995
4,0.1453369639210347
4,0.1456773315180395
4,0.14601769911504425
4,0.146358066712049
4,0.14669843430905377
4,0.14703880190605853
4,0.14737916950306332
4,0.14771953710006808
4,0.14805990469707284
4,0.1484002722940776
4,0.14874063989108238
4,0.14908100748808714
4,0.1494213750850919
4,0.14976174268209666
4,0.15010211027910142
4,0.1504424778761062
4,0.15078284547311097
4,0.15112321307011573
4,0.15146358066712048
4,0.15180394826412524
4,0.15214431586113003
4,0.1524846834581348
4,0.15282505105513955
4,0.1531654186521443
4,0.15350578624914907
4,0.15384615384615385
4,0.15418652144315861
4,0.15452688904016337
4,0.15486725663716813
4,0.15520762423417292
4,0.15554799183117768
4,0.15588835942818244
4,0.1562287270251872
4,0.15656909462219196
4,0.15690946221919674
4,0.1572498298162015
4,0.15759019741320626
4,0.15793056501021102
4,0.15827093260721578
4,0.15861130020422057
4,0.15895166780122533
4,0.1592920353982301
4,0.15963240299523485
4,0.15997277059223963
4,0.1603131381892444
4,0.16065350578624915
4,0.1609938733832539
4,0.16133424098025867
4,0.16167460857726346
4,0.16201497617426822
4,0.16235534377127298
4,0.16269571136827773
4,0.1630360789652825
4,0.16337644656228728
4,0.16371681415929204
4,0.1640571817562968
4,0.16439754935330156
4,0.16473791695030632
4,0.1650782845473111
4,0.16541865214431586
4,0.16575901974132062
4,0.16609938733832538
4,0.16643975493533017
4,0.16678012253233493
4,0.1671204901293397
4,0.16746085772634445
4,0.1678012253233492
4,0.168141592920354
4,0.16848196051735875
4,0.1688223281143635
4,0.16916269571136827
4,0.16950306330837303
4,0.16984343090537782
4,0.17018379850238258
4,0.17052416609938734
4,0.1708645336963921
4,0.17120490129339686
4,0.17154526889040164
4,0.1718856364874064
4,0.17222600408441116
4,0.17256637168141592
4,0.1729067392784207
4,0.17324710687542547
4,0.17358747447243023
4,0.17392784206943498
4,0.17426820966643974
4,0.17460857726344453
4,0.1749489448604493
4,0.17528931245745405
4,0.1756296800544588
4,0.17597004765146357
4,0.17631041524846836
4,0.17665078284547311
4,0.17699115044247787
4,0.17733151803948263
4,0.17767188563648742
4,0.17801225323349218
4,0.17835262083049694
4,0.1786929884275017
4,0.17903335602450646
4,0.17937372362151124
4,0.179714091218516
4,0.18005445881552076
4,0.18039482641252552
4,0.18073519400953028
4,0.18107556160653507
4,0.18141592920353983
4,0.1817562968005446
4,0.18209666439754935
4,0.1824370319945541
4,0.1827773995915589
4,0.18311776718856365
4,0.1834581347855684
4,0.18379850238257317
4,0.18413886997957796
4,0.18447923757658272
4,0.18481960517358748
4,0.18515997277059223
4,0.185500340367597
4,0.18584070796460178
4,0.18618107556160654
4,0.1865214431586113
4,0.18686181075561606
4,0.18720217835262082
4,0.1875425459496256
5,0.18788291354663036
5,0.18822328114363512
5,0.18856364874063988
5,0.18890401633764464
5,0.18924438393464943
5,0.1895847515316542
5,0.18992511912865895
5,0.1902654867256637
5,0.1906058543226685
5,0.19094622191967325
5,0.191286589516678
5,0.19162695711368277
5,0.19196732471068753
5,0.19230769230769232
5,0.19264805990469708
5,0.19298842750170184
5,0.1933287950987066
5,0.19366916269571136
5,0.19400953029271614
5,0.1943498978897209
5,0.19469026548672566
5,0.19503063308373042
5,0.1953710006807352
5,0.19571136827773997
5,0.19605173587474473
5,0.19639210347174949
5,0.19673247106875424
5,0.19707283866575903
5,0.1974132062627638
5,0.19775357385976855
5,0.1980939414567733
5,0.19843430905377807
5,0.19877467665078286
5,0.19911504424778761
5,0.19945541184479237
5,0.19979577944179713
5,0.2001361470388019
5,0.20047651463580668
5,0.20081688223281144
5,0.2011572498298162
5,0.20149761742682096
5,0.20183798502382574
5,0.2021783526208305
5,0.20251872021783526
5,0.20285908781484002
5,0.20319945541184478
5,0.20353982300884957
5,0.20388019060585433
5,0.2042205582028591
5,0.20456092579986385
5,0.2049012933968686
5,0.2052416609938734
5,0.20558202859087815
5,0.2059223961878829
5,0.20626276378488767
5,0.20660313138189246
5,0.20694349897889722
5,0.20728386657590198
5,0.20762423417290674
5,0.2079646017699115
5,0.20830496936691628
5,0.20864533696392104
5,0.2089857045609258
5,0.20932607215793056
5,0.20966643975493532
5,0.2100068073519401
5,0.21034717494894487
5,0.21068754254594962
5,0.21102791014295438
5,0.21136827773995914
5,0.21170864533696393
5,0.2120490129339687
5,0.21238938053097345
5,0.2127297481279782
5,0.213070115724983
5,0.21341048332198775
5,0.2137508509189925
5,0.21409121851599727
5,0.21443158611300203
5,0.21477195371000682
5,0.21511232130701158
5,0.21545268890401634
5,0.2157930565010211
5,0.21613342409802586
5,0.21647379169503064
5,0.2168141592920354
5,0.21715452688904016
5,0.21749489448604492
5,0.21783526208304968
5,0.21817562968005447
5,0.21851599727705923
5,0.21885636487406399
5,0.21919673247106874
5,0.21953710006807353
5,0.2198774676650783
5,0.22021783526208305
5,0.2205582028590878
5,0.22089857045609257
5,0.22123893805309736
5,0.22157930565010212
5,0.22191967324710687
5,0.22226004084411163
5,0.2226004084411164
5,0.22294077603812118
5,0.22328114363512594
5,0.2236215112321307
5,0.22396187882913546
5,0.22430224642614024
5,0.224642614023145
5,0.22498298162014976
5,0.22532334921715452
5,0.22566371681415928
5,0.22600408441116407
5,0.22634445200816883
5,0.2266848196051736
5,0.22702518720217835
5,0.2273655547991831
5,0.2277059223961879
5,0.22804628999319265
5,0.2283866575901974
5,0.22872702518720217
5,0.22906739278420693
5,0.22940776038121172
5,0.22974812797821648
5,0.23008849557522124
5,0.230428863172226
5,0.23076923076923078
5,0.23110959836623554
5,0.2314499659632403
5,0.23179033356024506
5,0.23213070115724982
5,0.2324710687542546
5,0.23281143635125937
5,0.23315180394826412
5,0.23349217154526888
5,0.23383253914227364
5,0.23417290673927843
5,0.2345132743362832
5,0.23485364193328795
5,0.2351940095302927
5,0.2355343771272975
5,0.23587474472430225
5,0.236215112321307
5,0.23655547991831177
5,0.23689584751531653
5,0.23723621511232132
5,0.23757658270932608
5,0.23791695030633084
5,0.2382573179033356
5,0.23859768550034036
5,0.23893805309734514
5,0.2392784206943499
5,0.23961878829135466
5,0.23995915588835942
5,0.24029952348536418
5,0.24063989108236897
5,0.24098025867937373
5,0.24132062627637849
5,0.24166099387338325
5,0.24200136147038803
5,0.2423417290673928
5,0.24268209666439755
5,0.2430224642614023
5,0.24336283185840707
5,0.24370319945541186
5,0.24404356705241662
5,0.24438393464942137
5,0.24472430224642613
5,0.2450646698434309
5,0.24540503744043568
5,0.24574540503744044
5,0.2460857726344452
5,0.24642614023144996
5,0.24676650782845472
5,0.2471068754254595
5,0.24744724302246426
5,0.24778761061946902
5,0.24812797821647378
5,0.24846834581347857
5,0.24880871341048333
5,0.2491490810074881
5,0.24948944860449285
5,0.2498298162014976
5,0.25017018379850237
5,0.25051055139550715
5,0.25085091899251194
5,0.25119128658951667
5,0.25153165418652146
5,0.2518720217835262
5,0.252212389380531
5,0.25255275697753576
5,0.2528931245745405
5,0.2532334921715453
5,0.25357385976855
5,0.2539142273655548
5,0.2542545949625596
5,0.2545949625595643
5,0.2549353301565691
5,0.25527569775357384
5,0.2556160653505786
5,0.2559564329475834
5,0.25629680054458814
5,0.25663716814159293
5,0.25697753573859766
5,0.25731790333560245
5,0.25765827093260724
5,0.25799863852961197
5,0.25833900612661675
5,0.2586793737236215
5,0.2590197413206263
5,0.25936010891763106
5,0.2597004765146358
5,0.2600408441116406
5,0.2603812117086453
5,0.2607215793056501
5,0.2610619469026549
5,0.2614023144996596
5,0.2617426820966644
5,0.2620830496936692
5,0.2624234172906739
5,0.2627637848876787
5,0.26310415248468344
5,0.2634445200816882
5,0.263784887678693
5,0.26412525527569775
5,0.26446562287270253
5,0.26480599046970726
5,0.26514635806671205
5,0.26548672566371684
5,0.26582709326072157
5,0.26616746085772636
5,0.2665078284547311
5,0.2668481960517359
5,0.26718856364874066
5,0.2675289312457454
5,0.2678692988427502
5,0.2682096664397549
5,0.2685500340367597
5,0.2688904016337645
5,0.2692307692307692
6,0.269571136827774
6,0.26991150442477874
6,0.2702518720217835
6,0.2705922396187883
6,0.27093260721579304
6,0.27127297481279783
6,0.27161334240980256
6,0.27195371000680735
6,0.27229407760381213
6,0.27263444520081687
6,0.27297481279782165
6,0.27331518039482644
6,0.27365554799183117
6,0.27399591558883596
6,0.2743362831858407
6,0.2746766507828455
6,0.27501701837985026
6,0.275357385976855
6,0.2756977535738598
6,0.2760381211708645
6,0.2763784887678693
6,0.2767188563648741
6,0.2770592239618788
6,0.2773995915588836
6,0.27773995915588834
6,0.2780803267528931
6,0.2784206943498979
6,0.27876106194690264
6,0.27910142954390743
6,0.27944179714091216
6,0.27978216473791695
6,0.28012253233492174
6,0.28046289993192647
6,0.28080326752893126
6,0.281143635125936
6,0.2814840027229408
6,0.28182437031994556
6,0.2821647379169503
6,0.2825051055139551
6,0.2828454731109598
6,0.2831858407079646
6,0.2835262083049694
6,0.2838665759019741
6,0.2842069434989789
6,0.28454731109598363
6,0.2848876786929884
6,0.2852280462899932
6,0.28556841388699794
6,0.2859087814840027
6,0.2862491490810075
6,0.28658951667801225
6,0.28692988427501703
6,0.28727025187202176
6,0.28761061946902655
6,0.28795098706603134
6,0.28829135466303607
6,0.28863172226004086
6,0.2889720898570456
6,0.2893124574540504
6,0.28965282505105516
6,0.2899931926480599
6,0.2903335602450647
6,0.2906739278420694
6,0.2910142954390742
6,0.291354663036079
6,0.2916950306330837
6,0.2920353982300885
6,0.29237576582709324
6,0.292716133424098
6,0.2930565010211028
6,0.29339686861810754
6,0.29373723621511233
6,0.29407760381211706
6,0.29441797140912185
6,0.29475833900612664
6,0.29509870660313137
6,0.29543907420013615
6,0.2957794417971409
6,0.29611980939414567
6,0.29646017699115046
6,0.2968005445881552
6,0.29714091218516
6,0.29748127978216476
6,0.2978216473791695
6,0.2981620149761743
6,0.298502382573179
6,0.2988427501701838
6,0.2991831177671886
6,0.2995234853641933
6,0.2998638529611981
6,0.30020422055820284
6,0.3005445881552076
6,0.3008849557522124
6,0.30122532334921714
6,0.30156569094622193
6,0.30190605854322666
6,0.30224642614023145
6,0.30258679373723624
6,0.30292716133424097
6,0.30326752893124576
6,0.3036078965282505
6,0.3039482641252553
6,0.30428863172226006
6,0.3046289993192648
6,0.3049693669162696
6,0.3053097345132743
6,0.3056501021102791
6,0.3059904697072839
6,0.3063308373042886
6,0.3066712049012934
6,0.30701157249829814
6,0.3073519400953029
6,0.3076923076923077
6,0.30803267528931244
6,0.30837304288631723
6,0.308713410483322
6,0.30905377808032675
6,0.30939414567733153
6,0.30973451327433627
6,0.31007488087134105
6,0.31041524846834584
6,0.31075561606535057
6,0.31109598366235536
6,0.3114363512593601
6,0.3117767188563649
6,0.31211708645336966
6,0.3124574540503744
6,0.3127978216473792
6,0.3131381892443839
6,0.3134785568413887
6,0.3138189244383935
6,0.3141592920353982
6,0.314499659632403
6,0.31484002722940774
6,0.3151803948264125
6,0.3155207624234173
6,0.31586113002042204
6,0.31620149761742683
6,0.31654186521443156
6,0.31688223281143635
6,0.31722260040844114
6,0.31756296800544587
6,0.31790333560245065
6,0.3182437031994554
6,0.3185840707964602
6,0.31892443839346496
6,0.3192648059904697
6,0.3196051735874745
6,0.31994554118447927
6,0.320285908781484
6,0.3206262763784888
6,0.3209666439754935
6,0.3213070115724983
6,0.3216473791695031
6,0.3219877467665078
6,0.3223281143635126
6,0.32266848196051734
6,0.3230088495575221
6,0.3233492171545269
6,0.32368958475153164
6,0.32402995234853643
6,0.32437031994554116
6,0.32471068754254595
6,0.32505105513955074
6,0.32539142273655547
6,0.32573179033356026
6,0.326072157930565
6,0.3264125255275698
6,0.32675289312457456
6,0.3270932607215793
6,0.3274336283185841
6,0.3277739959155888
6,0.3281143635125936
6,0.3284547311095984
6,0.3287950987066031
6,0.3291354663036079
6,0.32947583390061264
6,0.3298162014976174
6,0.3301565690946222
6,0.33049693669162694
6,0.33083730428863173
6,0.33117767188563646
6,0.33151803948264125
6,0.33185840707964603
6,0.33219877467665077
6,0.33253914227365555
6,0.33287950987066034
6,0.33321987746766507
6,0.33356024506466986
6,0.3339006126616746
6,0.3342409802586794
6,0.33458134785568416
6,0.3349217154526889
6,0.3352620830496937
6,0.3356024506466984
6,0.3359428182437032
6,0.336283185840708
6,0.3366235534377127
6,0.3369639210347175
6,0.33730428863172224
6,0.337644656228727
6,0.3379850238257318
6,0.33832539142273654
6,0.33866575901974133
6,0.33900612661674606
6,0.33934649421375085
6,0.33968686181075564
6,0.34002722940776037
6,0.34036759700476515
6,0.3407079646017699
6,0.3410483321987747
6,0.34138869979577946
6,0.3417290673927842
6,0.342069434989789
6,0.3424098025867937
6,0.3427501701837985
6,0.3430905377808033
6,0.343430905377808
6,0.3437712729748128
6,0.3441116405718176
6,0.3444520081688223
6,0.3447923757658271
6,0.34513274336283184
6,0.3454731109598366
6,0.3458134785568414
6,0.34615384615384615
7,0.34649421375085093
7,0.34683458134785566
7,0.34717494894486045
7,0.34751531654186524
7,0.34785568413886997
7,0.34819605173587476
7,0.3485364193328795
7,0.3488767869298843
7,0.34921715452688906
7,0.3495575221238938
7,0.3498978897208986
7,0.3502382573179033
7,0.3505786249149081
7,0.3509189925119129
7,0.3512593601089176
7,0.3515997277059224
7,0.35194009530292714
7,0.3522804628999319
7,0.3526208304969367
7,0.35296119809394144
7,0.35330156569094623
7,0.35364193328795096
7,0.35398230088495575
7,0.35432266848196053
7,0.35466303607896527
7,0.35500340367597005
7,0.35534377127297484
7,0.35568413886997957
7,0.35602450646698436
7,0.3563648740639891
7,0.3567052416609939
7,0.35704560925799866
7,0.3573859768550034
7,0.3577263444520082
7,0.3580667120490129
7,0.3584070796460177
7,0.3587474472430225
7,0.3590878148400272
7,0.359428182437032
7,0.35976855003403674
7,0.3601089176310415
7,0.3604492852280463
7,0.36078965282505104
7,0.36113002042205583
7,0.36147038801906056
7,0.36181075561606535
7,0.36215112321307014
7,0.36249149081007487
7,0.36283185840707965
7,0.3631722260040844
7,0.3635125936010892
7,0.36385296119809396
7,0.3641933287950987
7,0.3645336963921035
7,0.3648740639891082
7,0.365214431586113
7,0.3655547991831178
7,0.3658951667801225
7,0.3662355343771273
7,0.3665759019741321
7,0.3669162695711368
7,0.3672566371681416
7,0.36759700476514634
7,0.3679373723621511
7,0.3682777399591559
7,0.36861810755616065
7,0.36895847515316543
7,0.36929884275017016
7,0.36963921034717495
7,0.36997957794417974
7,0.37031994554118447
7,0.37066031313818926
7,0.371000680735194
7,0.3713410483321988
7,0.37168141592920356
7,0.3720217835262083
7,0.3723621511232131
7,0.3727025187202178
7,0.3730428863172226
7,0.3733832539142274
7,0.3737236215112321
7,0.3740639891082369
7,0.37440435670524164
7,0.3747447243022464
7,0.3750850918992512
7,0.37542545949625594
7,0.37576582709326073
7,0.37610619469026546
7,0.37644656228727025
7,0.37678692988427503
7,0.37712729748127977
7,0.37746766507828455
7,0.3778080326752893
7,0.37814840027229407
7,0.37848876786929886
7,0.3788291354663036
7,0.3791695030633084
7,0.37950987066031316
7,0.3798502382573179
7,0.3801906058543227
7,0.3805309734513274
7,0.3808713410483322
7,0.381211708645337
7,0.3815520762423417
7,0.3818924438393465
7,0.38223281143635124
7,0.382573179033356
7,0.3829135466303608
7,0.38325391422736554
7,0.38359428182437033
7,0.38393464942137506
7,0.38427501701837985
7,0.38461538461538464
7,0.38495575221238937
7,0.38529611980939416
7,0.3856364874063989
7,0.3859768550034037
7,0.38631722260040846
7,0.3866575901974132
7,0.386997957794418
7,0.3873383253914227
7,0.3876786929884275
7,0.3880190605854323
7,0.388359428182437
7,0.3886997957794418
7,0.38904016337644654
7,0.3893805309734513
7,0.3897208985704561
7,0.39006126616746084
7,0.3904016337644656
7,0.3907420013614704
7,0.39108236895847515
7,0.39142273655547993
7,0.39176310415248466
7,0.39210347174948945
7,0.39244383934649424
7,0.39278420694349897
7,0.39312457454050376
7,0.3934649421375085
7,0.3938053097345133
7,0.39414567733151806
7,0.3944860449285228
7,0.3948264125255276
7,0.3951667801225323
7,0.3955071477195371
7,0.3958475153165419
7,0.3961878829135466
7,0.3965282505105514
7,0.39686861810755614
7,0.3972089857045609
7,0.3975493533015657
7,0.39788972089857044
7,0.39823008849557523
7,0.39857045609257996
7,0.39891082368958475
7,0.39925119128658954
7,0.39959155888359427
7,0.39993192648059905
7,0.4002722940776038
7,0.40061266167460857
7,0.40095302927161336
7,0.4012933968686181
7,0.4016337644656229
7,0.40197413206262766
7,0.4023144996596324
7,0.4026548672566372
7,0.4029952348536419
7,0.4033356024506467
7,0.4036759700476515
7,0.4040163376446562
7,0.404356705241661
7,0.40469707283866574
7,0.4050374404356705
7,0.4053778080326753
7,0.40571817562968004
7,0.40605854322668483
7,0.40639891082368956
7,0.40673927842069435
7,0.40707964601769914
7,0.40742001361470387
7,0.40776038121170866
7,0.4081007488087134
7,0.4084411164057182
7,0.40878148400272296
7,0.4091218515997277
7,0.4094622191967325
7,0.4098025867937372
7,0.410142954390742
7,0.4104833219877468
7,0.4108236895847515
7,0.4111640571817563
7,0.41150442477876104
7,0.4118447923757658
7,0.4121851599727706
7,0.41252552756977534
7,0.41286589516678013
7,0.4132062627637849
7,0.41354663036078965
7,0.41388699795779443
7,0.41422736555479917
7,0.41456773315180395
7,0.41490810074880874
7,0.41524846834581347
7,0.41558883594281826
7,0.415929203539823
7,0.4162695711368278
7,0.41660993873383256
7,0.4169503063308373
7,0.4172906739278421
7,0.4176310415248468
7,0.4179714091218516
7,0.4183117767188564
7,0.4186521443158611
7,0.4189925119128659
7,0.41933287950987064
7,0.4196732471068754
7,0.4200136147038802
7,0.42035398230088494
7,0.42069434989788973
7,0.42103471749489446
7,0.42137508509189925
7,0.42171545268890404
7,0.42205582028590877
7,0.42239618788291355
7,0.4227365554799183
7,0.4230769230769231
7,0.42341729067392786
7,0.4237576582709326
7,0.4240980258679374
7,0.42443839346494217
7,0.4247787610619469
7,0.4251191286589517
7,0.4254594962559564
7,0.4257998638529612
7,0.426140231449966
7,0.4264805990469707
7,0.4268209666439755
7,0.42716133424098024
7,0.427501701837985
7,0.4278420694349898
7,0.42818243703199454
7,0.42852280462899933
7,0.42886317222600406
7,0.42920353982300885
7,0.42954390742001364
7,0.42988427501701837
7,0.43022464261402316
7,0.4305650102110279
7,0.4309053778080327
7,0.43124574540503746
7,0.4315861130020422
7,0.431926480599047
7,0.4322668481960517
7,0.4326072157930565
7,0.4329475833900613
7,0.433287950987066
7,0.4336283185840708
7,0.43396868618107554
